name,status,total_energy,formation_energy,fermi_level,vacuum_level,workfunction,metal_type,gap,vbm_energy,cbm_energy,vbm_coordi,cbm_coordi,vbm_index,cbm_index
POSCAR-Hf4C3-164-POSCAR-ScO2-164,done,-101.71888,-16.94249,0.15123208,4.792,4.641,metal,-4.7941,4.7941,4.7941,"['0.500000', '0.000000', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-NbTe2-187-POSCAR-OsCl2-164,done,-34.136033,-0.515633,-0.09490336,4.808,4.903,metal,-3.3318,3.3318,3.3318,"['0.456140', '0.087719', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-AsBrSe-156-POSCAR-TiTe2-164,done,-28.928201,-2.555351,-0.74060892,4.606,5.346,metal,-0.5992,-0.2626,-0.2626,"['0.000000', '0.000000', '0.000000']","['0.500000', '0.000000', '0.000000']",21,22
POSCAR-BiClSe-156-POSCAR-Cu2Se2-187,done,-27.704463,-1.449083,-0.78097397,3.921,4.702,metal,-0.3465,-0.4704,-0.4704,"['0.000000', '0.000000', '0.000000']","['0.157895', '0.000000', '0.000000']",31,32
POSCAR-Hf3N2O2-187-POSCAR-Hf4N3-164,done,-130.47513,-7.43858,-0.16988429,4.405,4.575,metal,-1.5265,1.5265,1.5265,"['0.447368', '0.105263', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-PdSe2-164-POSCAR-ZnBr2-164,done,-21.437962,-2.702762,-1.72919434,3.497,5.226,indirect,0.7108,-1.9377,-1.9377,"['0.000000', '0.000000', '0.000000']","['0.236842', '0.000000', '0.000000']",24,25
POSCAR-AgLi2-187-POSCAR-V2CH2O2-164,done,-59.897116,-8.266556,0.93634714,4.313,3.376,metal,-3.68,3.68,3.68,"['0.280702', '0.280702', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-Sc3C2F2-187-POSCAR-Zr2F2N-164,done,-96.757834,-24.683074,0.48006232,5.683,5.203,metal,-0.4735,0.6779,0.6779,"['0.500000', '0.000000', '0.000000']","['0.298246', '0.298246', '0.000000']",49,50
POSCAR-Li2Ru-187-POSCAR-Os2O2-187,done,-24.844825,21.722125000000005,-3.20259935,3.316,6.518,metal,-0.061,-3.1652,-3.1652,"['0.456140', '0.087719', '0.000000']","['0.140351', '0.140351', '0.000000']",24,25
POSCAR-Hf4H2N3O2-156-POSCAR-Zr3C2O2-187,done,-170.69633,-34.18054,2.21109086,7.561,5.35,metal,-6.7437,6.7437,6.7437,"['0.491228', '0.017544', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-Al2O2-187-POSCAR-NbO2-187,done,-54.611713,-17.966733,-1.51982543,5.38,6.9,metal,-5.4344,5.4344,5.4344,"['0.438597', '0.122807', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-Ga2Y2I2-164-POSCAR-MgB2H8-164,done,-74.703209,-8.414539,-0.34145413,3.777,4.118,metal,-0.182,-0.2669,-0.2669,"['0.000000', '0.000000', '0.000000']","['0.500000', '0.500000', '0.000000']",39,40
POSCAR-Hf2I6-150-POSCAR-Nb3Br8-156,done,-93.964844,-14.746624,-0.27910271,4.062,4.341,metal,-2.4627,2.4627,2.4627,"['0.368421', '0.000000', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-BaBr2-187-POSCAR-SrBr2-164,done,-23.687798,-12.380798,-4.37995771,2.693,7.073,indirect,4.0033,-4.6015,-4.6015,"['0.035088', '0.035088', '0.000000']","['0.447368', '0.000000', '0.000000']",24,25
POSCAR-CdClHO-156-POSCAR-PdSe2-164,done,-29.402434,-5.122304,-2.94200083,4.672,7.614,indirect,0.1065,-2.9908,-2.9908,"['0.000000', '0.000000', '0.000000']","['0.236842', '0.000000', '0.000000']",24,25
POSCAR-OsBr2-187-POSCAR-Y3C2-187,done,-54.384037,0.09729300000000052,0.08086394,3.375,3.294,metal,-4.586,4.586,4.586,"['0.491228', '0.017544', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-HfBr2-187-POSCAR-VSTe-156,done,-36.588589,-4.941159,0.14469109,5.284,5.139,metal,-4.0331,4.0331,4.0331,"['0.245614', '0.245614', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-Bi2Br6-162-POSCAR-ScTe2-187,done,-88.751417,-13.798757,-1.02419602,4.015,5.039,metal,-0.9278,-0.8024,-0.8024,"['0.000000', '0.473684', '0.000000']","['0.421053', '-0.421053', '0.000000']",82,83
POSCAR-Bi2Zr-187-POSCAR-MoSeTe-156,done,-38.248058,-1.459888,1.47809234,6.333,4.855,metal,-2.1288,2.8293,2.8293,"['0.157895', '0.000000', '0.000000']","['0.245614', '0.245614', '0.000000']",34,35
POSCAR-VBrI-156-POSCAR-Y2I6-162,done,-93.215748,-15.467428,-0.70773317,4.161,4.868,indirect,0.118,-0.7723,-0.7723,"['0.650177', '-0.347244', '0.000000']","['0.500000', '-0.500000', '0.000000']",86,87
POSCAR-Hf2I6-150-POSCAR-VSeTe-156,done,-109.88742,-9.90572,0.12210493,5.025,4.903,metal,-0.1626,0.1903,0.1903,"['0.289474', '0.000000', '0.000000']","['0.438597', '0.122807', '0.000000']",81,82
POSCAR-ISbSe-156-POSCAR-RuI2-164,done,-23.846134,-0.125674,-0.07474495,4.768,4.843,indirect,0.4254,-0.3023,-0.3023,"['0.184210', '0.000000', '0.000000']","['0.333333', '0.333333', '0.000000']",23,24
POSCAR-Hf2NO2-164-POSCAR-Zr2N-164,done,-80.958457,-16.680977,0.6191868,5.441,4.822,metal,-0.5126,0.8891,0.8891,"['0.482456', '0.035088', '0.000000']","['0.175439', '0.175439', '0.000000']",33,34
POSCAR-TaSe2-164-POSCAR-Y4H2N3O2-164,done,-112.22613,-24.48182,0.94297401,5.424,4.481,metal,-2.1549,2.1088,2.1088,"['0.333333', '0.333333', '0.000000']","['0.500000', '0.000000', '0.000000']",48,49
POSCAR-Zr4H2N3O2-164-POSCAR-ZrSb2-187,done,-116.34223,-21.34844,3.43032084,7.859,4.429,metal,-6.8937,6.8937,6.8937,"['0.438597', '0.122807', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-Nb2CO2-164-POSCAR-ZrH2-187,done,-65.00991,-9.22545,-0.30998898,5.327,5.637,metal,-0.8794,-0.1511,-0.1511,"['0.333333', '0.333333', '0.000000']","['0.000000', '0.000000', '0.000000']",28,29
POSCAR-AsClS-156-POSCAR-VTe2-187,done,-29.726838,-1.669138,-0.55255233,4.968,5.521,metal,-2.5856,2.5856,2.5856,"['0.491228', '0.017544', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-Hf2H2NO2-164-POSCAR-ScO2-164,done,-82.590072,-22.577932,-0.96889673,5.091,6.06,metal,-0.6446,-0.4325,-0.4325,"['0.333333', '0.333333', '0.000000']","['0.070175', '0.070175', '0.000000']",31,32
POSCAR-Al2O2-187-POSCAR-Ti2N-164,done,-53.819406,-11.651636,0.25207508,4.919,4.667,metal,-2.8554,2.8554,2.8554,"['0.210526', '0.210526', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-In2ZnS4-156-POSCAR-ScSe2-164,done,-46.126074,-7.230064,-0.52036984,5.483,6.003,metal,-4.3063,4.3063,4.3063,"['0.280702', '0.280702', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-HfSe2-187-POSCAR-Zr2Te2-187,done,-47.522622,-4.211142,0.04640058,5.392,5.346,metal,-0.0299,0.0648,0.0648,"['0.105263', '0.105263', '0.000000']","['0.421053', '0.000000', '0.000000']",29,30
POSCAR-NbS2-164-POSCAR-Sc2C-164,done,-47.178524,-4.996604,-0.4785139,4.71,5.188,metal,-2.5322,2.5322,2.5322,"['0.491228', '0.017544', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-Mo2I6-147-POSCAR-Nb3Br8-156,done,-91.419761,-9.670541,-0.3998853,4.18,4.579,metal,-2.6918,2.6918,2.6918,"['0.447368', '-0.447368', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-Ta4C3-164-POSCAR-Ta4C3-164,done,-160.18932,-4.6352,1.75418311,6.517,4.763,metal,-0.9425,2.0341,2.0341,"['0.350877', '0.298246', '0.000000']","['0.000000', '0.000000', '0.000000']",56,57
POSCAR-TiSe2-187-POSCAR-ZrBrCl-156,done,-36.144342,-7.336252,-0.36745745,5.028,5.396,metal,-0.1587,-0.1915,-0.1915,"['0.333333', '0.333333', '0.000000']","['0.394737', '0.000000', '0.000000']",25,26
POSCAR-Sc2C-164-POSCAR-Sc4C3O2-164,done,-100.51826,-14.7461,-0.53344236,5.549,6.083,metal,-1.3769,0.3611,0.3611,"['0.000000', '0.000000', '0.000000']","['0.333333', '0.333333', '0.000000']",47,48
POSCAR-HfTe2-164-POSCAR-PtBr2-164,done,-29.501263,-1.416973,-0.68868239,4.171,4.86,metal,-0.9076,0.0772,0.0772,"['0.000000', '0.000000', '0.000000']","['0.157895', '0.157895', '0.000000']",23,24
POSCAR-Hf3C2H2O2-187-POSCAR-HfO2-164,done,-109.00799,-24.63607,1.16898082,4.07,2.901,metal,-0.3326,1.365,1.365,"['0.298246', '0.298246', '0.000000']","['0.000000', '0.000000', '0.000000']",37,38
POSCAR-Hf2CH2O2-164-POSCAR-Hf2CO2-164,done,-109.25449,-24.88257,0.40472396,5.052,4.647,metal,-1.6865,1.7358,1.7358,"['0.333333', '0.333333', '0.000000']","['0.500000', '0.000000', '0.000000']",37,38
POSCAR-Ta3C2O2-187-POSCAR-Ta3C2O2-187,done,-150.75186,-21.22218,1.03432693,6.077,5.042,metal,-1.286,1.9173,1.9173,"['0.368421', '0.263158', '0.000000']","['0.087719', '0.087719', '0.000000']",53,54
POSCAR-Al2S2-187-POSCAR-ZrBr2-187,done,-36.829617,-7.264437,0.59745223,4.716,4.118,semimetallic,0.0067,0.6084,0.6084,"['0.333333', '0.333333', '0.000000']","['0.500000', '0.000000', '0.000000']",22,23
POSCAR-Li2Sc-187-POSCAR-Rh2Br6-162,done,-71.813672,-1.748612,-0.48964556,4.361,4.851,metal,-0.2378,-0.3106,-0.3106,"['0.367539', '0.275359', '0.000000']","['0.105263', '-0.105263', '0.000000']",70,71
POSCAR-HfLi2-187-POSCAR-Ta4C3-164,done,-93.765992,-1.449212,0.76794663,5.321,4.553,metal,-0.6873,1.0307,1.0307,"['0.385965', '0.228070', '0.000000']","['0.000000', '0.000000', '0.000000']",36,37
POSCAR-Bi2I6-147-POSCAR-ZrTe2-164,done,-96.821752,-12.406252,-0.37288785,4.514,4.887,metal,-0.3204,-0.1511,-0.1511,"['0.131579', '0.000000', '0.000000']","['0.000000', '0.000000', '0.000000']",84,85
POSCAR-Zr2CO2-164-POSCAR-Zr2NO2-164,done,-97.681094,-26.335804,0.91500487,5.663,4.748,metal,-4.471,4.471,4.471,"['0.491228', '0.017544', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-Nb3Cl8-156-POSCAR-SnO-156,done,-105.92772,-24.6048,-0.45838406,4.33,4.789,metal,-4.1872,4.1872,4.1872,"['0.342105', '0.657895', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-Al2Te2-164-POSCAR-Al2Te2-164,done,-32.608517,-1.923277,-0.17055208,4.683,4.853,indirect,1.6623,-0.3874,-0.3874,"['0.052632', '0.052632', '0.000000']","['0.500000', '0.000000', '0.000000']",18,19
POSCAR-NbTe2-187-POSCAR-VBrCl-156,done,-34.323432,-2.879822,0.79569999,5.425,4.629,metal,-0.5362,1.0263,1.0263,"['0.377193', '0.245614', '0.000000']","['0.105263', '0.105263', '0.000000']",26,27
POSCAR-VSb2-164-POSCAR-VSb2-164,done,-36.774464,1.004956,0.95699243,5.989,5.032,metal,-1.6238,1.6214,1.6214,"['0.000000', '0.000000', '0.000000']","['0.280702', '0.280702', '0.000000']",23,24
POSCAR-Hf2NO2-164-POSCAR-Sc4H2N3O2-156,done,-142.43383,-37.51031,1.51573586,5.96,4.444,metal,-2.1496,2.6871,2.6871,"['0.333333', '0.333333', '0.000000']","['0.500000', '0.000000', '0.000000']",55,56
POSCAR-RuI2-164-POSCAR-Tl2S2-187,done,-27.303838,-0.075108,-0.20989614,4.924,5.134,indirect,0.0906,-0.2979,-0.2979,"['0.210526', '0.000000', '0.000000']","['0.000000', '0.000000', '0.000000']",33,34
POSCAR-Sc2NO2-164-POSCAR-Zr4N3-164,done,-117.94045,-26.36813,1.97691987,6.971,4.994,metal,-0.8548,2.3828,2.3828,"['0.333333', '0.333333', '0.000000']","['0.157895', '0.157895', '0.000000']",51,52
POSCAR-Al2MgSe4-164-POSCAR-SbSe2-164,done,-44.195527,-6.651467,-0.45126032,4.806,5.257,metal,-3.8829,3.8829,3.8829,"['0.026316', '0.000000', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-Ga2S2-187-POSCAR-Y4C3-164,done,-74.486213,-4.479853,0.65155237,4.582,3.93,metal,-0.2055,0.7292,0.7292,"['0.315790', '0.000000', '0.000000']","['0.500000', '0.000000', '0.000000']",47,48
POSCAR-AsB-187-POSCAR-BiVAs-156,done,-29.438341,1.671878999999997,-0.55152119,4.296,4.848,metal,-3.0862,3.0862,3.0862,"['0.035088', '0.035088', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-Au2Cl6-162-POSCAR-Li2Sc-187,done,-71.600353,-9.842073,-0.70034997,2.764,3.464,metal,-0.053,-0.6674,-0.6674,"['0.648813', '-0.349888', '0.000000']","['0.000000', '0.500000', '0.000000']",66,67
POSCAR-AsClTe-156-POSCAR-BrSbSe-156,done,-22.475135,-1.732895,-1.5498485,4.985,6.535,indirect,0.5231,-1.7562,-1.7562,"['0.105263', '0.105263', '0.000000']","['0.333333', '0.333333', '0.000000']",18,19
POSCAR-MgCl2-164-POSCAR-TiBrI-156,done,-25.927739,-8.419219,0.48954081,4.241,3.751,indirect,0.743,0.2744,0.2744,"['0.333333', '0.333333', '0.000000']","['0.157895', '0.157895', '0.000000']",21,22
POSCAR-BP-187-POSCAR-W2I6-189,done,-86.223984,2.4387959999999964,-0.19782927,4.012,4.21,metal,-0.0859,-0.1576,-0.1576,"['0.017544', '0.017544', '0.000000']","['0.333333', '0.333333', '0.000000']",51,52
POSCAR-BiTaSb-156-POSCAR-Sc2CF2-164,done,-59.103084,-11.538714,0.52002164,5.027,4.507,metal,-4.3225,4.3225,4.3225,"['0.491228', '0.017544', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-BiClTe-156-POSCAR-SnTe2-164,done,-22.546052,-1.531152,-1.08866095,5.194,6.283,indirect,0.0552,-1.126,-1.126,"['0.070175', '0.070175', '0.000000']","['0.500000', '0.000000', '0.000000']",27,28
POSCAR-Y2I2-164-POSCAR-ZrTe2-164,done,-39.10014,-5.70384,0.41603803,5.208,4.792,metal,-1.1017,1.1411,1.1411,"['0.000000', '0.000000', '0.000000']","['0.500000', '0.000000', '0.000000']",30,31
POSCAR-NbSe2-164-POSCAR-VSTe-156,done,-40.006505,-3.809455,-0.12714321,5.157,5.284,metal,-0.9637,0.4103,0.4103,"['0.333333', '0.333333', '0.000000']","['0.500000', '0.000000', '0.000000']",25,26
POSCAR-Sc2Cl6-162-POSCAR-WSb2-187,done,-127.30421,-11.80349,0.40856468,4.932,4.523,metal,-0.8079,0.9515,0.9515,"['0.000000', '0.000000', '0.000000']","['0.447368', '0.000000', '0.000000']",80,81
POSCAR-NbS2-164-POSCAR-PbO2-164,done,-38.671289,-6.367739,-1.62488093,4.883,6.508,metal,-5.523,5.523,5.523,"['0.315790', '0.315790', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-Bi2O2-187-POSCAR-CuI2-164,done,-29.212148,-3.844388,-0.57322125,4.883,5.457,metal,-4.95,4.95,4.95,"['0.500000', '0.000000', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-AuTe2-187-POSCAR-CdGaInS4-156,done,-38.57941,-2.99292,0.41664269,5.175,4.758,metal,-5.5459,5.5459,5.5459,"['0.394737', '0.000000', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-Al2ZnS4-156-POSCAR-VBrCl-156,done,-48.290473,-7.972243,1.10302473,6.453,5.35,metal,-6.0392,6.0392,6.0392,"['0.298246', '0.298246', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-PbS-156-POSCAR-Si2-164,done,-18.953482,0.7895079999999979,-2.59662787,3.805,6.402,indirect,0.0322,-2.6367,-2.6367,"['0.122807', '0.122807', '0.000000']","['0.333333', '0.333333', '0.000000']",14,15
POSCAR-SiTe2-164-POSCAR-Zr2I2N2-164,done,-59.672078,-8.390888,1.2541061,5.916,4.662,metal,-0.7869,1.5385,1.5385,"['0.105263', '0.000000', '0.000000']","['0.500000', '0.000000', '0.000000']",32,33
POSCAR-BSb-187-POSCAR-HfSe2-187,done,-30.972827,-1.423747,-1.81071169,3.609,5.42,metal,-0.1525,-1.6332,-1.6332,"['0.333333', '0.333333', '0.000000']","['0.394737', '0.000000', '0.000000']",15,16
POSCAR-Al2Se2-187-POSCAR-Y2Cl2O2-164,done,-64.733487,-22.986467,-1.20880946,4.413,5.622,indirect,2.0007,-1.4166,-1.4166,"['0.105263', '0.105263', '0.000000']","['0.500000', '0.000000', '0.000000']",33,34
POSCAR-SbSe2-164-POSCAR-Zr2PTe2-164,done,-49.147134,-5.894554,0.5004018,5.655,5.155,metal,-0.9846,0.8266,0.8266,"['0.157895', '0.157895', '0.000000']","['0.500000', '0.000000', '0.000000']",29,30
POSCAR-GaN-187-POSCAR-Zr3C2O2-187,done,-79.889408,-13.873388,-0.37827655,5.323,5.702,metal,-0.0514,-0.333,-0.333,"['0.333333', '0.333333', '0.000000']","['0.394737', '0.000000', '0.000000']",37,38
POSCAR-Hf4H2N3O2-156-POSCAR-VS2-164,done,-123.47156,-23.12276,1.40670446,6.788,5.381,metal,-0.8628,2.0838,2.0838,"['0.350877', '0.298246', '0.000000']","['0.026316', '0.000000', '0.000000']",47,48
POSCAR-H2Si2-164-POSCAR-ZrTe2-164,done,-36.356087,-1.889647,-1.21319302,3.666,4.879,metal,-0.9438,-0.3698,-0.3698,"['0.000000', '0.000000', '0.000000']","['0.500000', '0.000000', '0.000000']",17,18
POSCAR-SiTe2-164-POSCAR-Y2Cl2-164,done,-35.902057,-5.844067,-0.13740757,4.631,4.768,metal,-0.5762,0.1803,0.1803,"['0.105263', '0.000000', '0.000000']","['0.500000', '0.000000', '0.000000']",26,27
POSCAR-TiBr2-187-POSCAR-Y2N-164,done,-39.654242,-5.638722,0.19932104,4.05,3.851,metal,-2.0937,2.0937,2.0937,"['0.491228', '0.017544', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-TiSe2-187-POSCAR-Y4F2N3-156,done,-97.085526,-25.330926,0.44383854,5.709,5.265,metal,-4.9025,4.9025,4.9025,"['0.491228', '0.017544', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-Bi2Hf-164-POSCAR-MoSTe-156,done,-40.146547,-1.539027,0.98666741,6.63,5.643,metal,-2.3857,2.7146,2.7146,"['0.087719', '0.087719', '0.000000']","['0.228070', '0.228070', '0.000000']",33,34
POSCAR-AgLi2-187-POSCAR-Ti2CO2-164,done,-55.046671,-12.644111,-0.28139789,5.617,5.898,metal,-3.3767,3.3767,3.3767,"['0.245614', '0.245614', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-AuTe2-187-POSCAR-VBrI-156,done,-23.750582,0.6063180000000017,1.12822387,5.436,4.308,metal,-0.6455,1.5663,1.5663,"['0.000000', '0.000000', '0.000000']","['0.333333', '0.333333', '0.000000']",25,26
POSCAR-In2Se2-187-POSCAR-VI2-164,done,-28.50123,-1.7627,0.799141,4.782,3.983,metal,-4.4095,4.4095,4.4095,"['0.087719', '0.087719', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-CdCl2-164-POSCAR-Ga2Se2-164,done,-24.339712,-5.506482,-2.00248711,3.541,5.544,indirect,1.6452,-2.2261,-2.2261,"['0.070175', '0.070175', '0.000000']","['0.000000', '0.000000', '0.000000']",32,33
POSCAR-Cu2Br6-162-POSCAR-ZrO2-164,done,-134.11875,-43.19773,-3.05702074,3.279,6.336,indirect,0.0322,-3.0324,-3.0324,"['0.000000', '0.000000', '0.000000']","['0.500000', '-0.500000', '0.000000']",80,81
POSCAR-ReBr2-164-POSCAR-ZnBr2-164,done,-22.366329,-0.404229,-0.75096099,3.176,3.927,metal,-3.8835,3.8835,3.8835,"['0.315790', '0.315790', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-BiVAs-156-POSCAR-Hf4C3F2-164,done,-106.98952,-14.94047,1.61664778,5.79,4.173,metal,-5.2968,5.2968,5.2968,"['0.491228', '0.017544', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-BiTaSb-156-POSCAR-MoSTe-156,done,-41.624978,-0.651788,1.02671295,6.409,5.382,metal,-5.8728,5.8728,5.8728,"['0.000000', '0.000000', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-Li2Pb-187-POSCAR-Y2F2N-164,done,-47.706495,-14.157935,0.03572245,3.383,3.347,metal,-3.8523,3.8523,3.8523,"['0.394737', '0.000000', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-Au2Br6-162-POSCAR-ZrCl2-187,done,-90.916767,-21.505687,-1.23596555,4.508,5.744,metal,-0.0467,-1.1778,-1.1778,"['0.397759', '0.213566', '0.000000']","['0.500000', '-0.500000', '0.000000']",84,85
POSCAR-As2-164-POSCAR-Mo2I6-147,done,-72.94065,1.9269299999999987,-0.73150618,3.879,4.61,indirect,0.0798,-0.8044,-0.8044,"['0.157895', '0.157895', '0.000000']","['0.000000', '0.000000', '0.000000']",55,56
POSCAR-BiTiSb-156-POSCAR-TiCl2-187,done,-34.289452,-4.833982,1.05918861,5.743,4.684,metal,-1.4491,1.9345,1.9345,"['0.157895', '0.000000', '0.000000']","['0.421053', '0.157895', '0.000000']",29,30
POSCAR-Al2S2-164-POSCAR-Al2S2-164,done,-40.232801,-6.579161,-1.18959848,4.704,5.894,indirect,1.9838,-1.4084,-1.4084,"['0.122807', '0.122807', '0.000000']","['0.500000', '0.000000', '0.000000']",18,19
POSCAR-AuTe2-187-POSCAR-Y2Cl2O2-164,done,-56.438728,-19.501718,0.14659348,4.741,4.594,metal,-4.4419,4.4419,4.4419,"['0.394737', '0.210526', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-Al2S2-187-POSCAR-Y2C-164,done,-43.380163,-3.712663,-0.07553618,4.321,4.397,metal,-0.3919,0.1676,0.1676,"['0.245614', '0.245614', '0.000000']","['0.500000', '0.000000', '0.000000']",22,23
POSCAR-Hf4H2N3O2-156-POSCAR-Zr2H2NO2-164,unconverged,0.01,0.01,0,0,0,Unknown,0,0,0,[0. 0. 0.],[0. 0. 0.],-1,-1
POSCAR-HfClI-156-POSCAR-Mo2I6-147,done,-103.13654,-13.01192,0.70736831,5.127,4.42,metal,-0.0992,0.7562,0.7562,"['0.328001', '0.336135', '0.000000']","['0.155369', '0.422380', '0.000000']",83,84
POSCAR-VClI-156-POSCAR-Y2I2-164,done,-34.746772,-4.275882,0.67672889,4.94,4.263,metal,-4.3123,4.3123,4.3123,"['0.315790', '0.315790', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-MoAsSb-156-POSCAR-NbSb2-164,done,-41.187774,0.3167760000000115,1.21980666,6.039,4.819,metal,-4.8862,4.8862,4.8862,"['0.157895', '0.000000', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-Hf2C-164-POSCAR-Sc3H2N2O2-187,done,-100.84429,-18.68354,0.86562401,5.073,4.207,metal,-4.2997,4.2997,4.2997,"['0.491228', '0.017544', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-HfSe2-187-POSCAR-Ti2Te2-187,done,-41.950447,0.15557300000000396,-1.3784245,3.995,5.374,metal,-0.163,-1.2261,-1.2261,"['0.000000', '0.000000', '0.000000']","['0.175439', '0.175439', '0.000000']",29,30
POSCAR-TiSb2-164-POSCAR-Zr3N2-187,done,-68.006428,-6.523438,2.17290232,6.872,4.699,metal,-0.7314,2.6471,2.6471,"['0.000000', '0.000000', '0.000000']","['0.210526', '0.210526', '0.000000']",34,35
POSCAR-PbS2-164-POSCAR-VClI-156,done,-26.992802,-1.106062,-0.62486925,5.02,5.645,metal,-3.9576,3.9576,3.9576,"['0.175439', '0.175439', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-BiWAs-156-POSCAR-Li2Sc-187,done,-32.219939,1.6551710000000028,0.56336187,3.958,3.395,metal,-3.5425,3.5425,3.5425,"['0.000000', '0.000000', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-Hf3C2F2-187-POSCAR-ZrSb2-164,done,-85.556592,-14.017132,1.59690844,6.22,4.623,metal,-1.485,2.2776,2.2776,"['0.105263', '0.000000', '0.000000']","['0.228070', '0.228070', '0.000000']",37,38
POSCAR-VAsSb-156-POSCAR-Zr3N2O2-187,done,-89.827274,-17.878514,1.46030918,6.444,4.984,metal,-4.539,4.539,4.539,"['0.491228', '0.017544', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-SbSe2-187-POSCAR-ScBr2-187,done,-26.816612,-4.232152,-0.78431051,4.527,5.312,metal,-0.6873,-0.4346,-0.4346,"['0.105263', '0.000000', '0.000000']","['0.500000', '0.000000', '0.000000']",21,22
POSCAR-AsBrSe-156-POSCAR-TiI2-187,done,-25.385971,-2.554421,0.22632618,4.746,4.52,metal,-0.0208,0.2152,0.2152,"['0.333333', '0.333333', '0.000000']","['0.000000', '0.000000', '0.000000']",22,23
POSCAR-AsTe2-164-POSCAR-ZrSeTe-156,done,-30.986894,-2.270744,-0.21426725,4.927,5.142,metal,-2.5588,2.5588,2.5588,"['0.078947', '0.000000', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-Bi2Ta-164-POSCAR-Nb2I6-189,done,-115.43936,1.967579999999998,1.31908769,5.58,4.261,metal,-0.6491,1.6364,1.6364,"['0.052632', '-0.052632', '0.000000']","['0.326413', '0.310748', '0.000000']",116,117
POSCAR-TiI2-187-POSCAR-ZnBr2-164,done,-21.475763,-4.198393,0.51707716,4.08,3.563,indirect,0.1747,0.4311,0.4311,"['0.333333', '0.333333', '0.000000']","['0.500000', '0.000000', '0.000000']",26,27
POSCAR-In2Se2-164-POSCAR-RhI2-164,done,-26.701153,-1.744833,0.27711656,4.693,4.416,metal,-4.8426,4.8426,4.8426,"['0.315790', '0.315790', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-Sc4C3H2O2-156-POSCAR-VAsSb-156,done,-101.9882,-12.64542,0.88521001,5.774,4.889,metal,-5.2727,5.2727,5.2727,"['0.500000', '0.000000', '0.000000']","['0.000000', '0.000000', '0.000000']",0,0
POSCAR-Bi2S2-187-POSCAR-Re2Se2-164,done,-49.39712,1.7378199999999993,0.39114523,4.981,4.59,metal,-0.1345,0.4984,0.4984,"['0.368421', '0.263158', '0.000000']","['0.447368', '0.000000', '0.000000']",34,35
POSCAR-IrH2-187-POSCAR-W2Cl6-162,done,-105.32386,-1.8242,-0.20978328,4.27,4.48,metal,-1.0322,-0.0127,-0.0127,"['0.175439', '0.175439', '0.000000']","['0.333333', '0.333333', '0.000000']",57,58
